f;origem;destino;cols
vra_do_mes_2022_09.rdata;239;236;ChegadaReal
vra_do_mes_2022_09.rdata;239;236;Situacao
vra_do_mes_2022_09.rdata;239;236;Justificativa
vra_do_mes_2022_10.rdata;243;245;Sigla
vra_do_mes_2022_10.rdata;243;245;Voo
vra_do_mes_2022_10.rdata;243;245;DI
vra_do_mes_2022_10.rdata;243;245;TipoLinha
vra_do_mes_2022_10.rdata;243;245;AeroportoOrigem
vra_do_mes_2022_10.rdata;243;245;AeroportoDestino
vra_do_mes_2022_10.rdata;243;245;PartidaPrevista
vra_do_mes_2022_10.rdata;243;245;PartidaReal
vra_do_mes_2022_10.rdata;243;245;ChegadaPrevista
vra_do_mes_2022_10.rdata;243;245;ChegadaReal
vra_do_mes_2022_10.rdata;243;245;Situacao
vra_do_mes_2022_10.rdata;243;245;Justificativa
vra_do_mes_2022_11.rdata;262;263;Sigla
vra_do_mes_2022_11.rdata;262;263;Voo
vra_do_mes_2022_11.rdata;262;263;DI
vra_do_mes_2022_11.rdata;262;263;TipoLinha
vra_do_mes_2022_11.rdata;262;263;AeroportoOrigem
vra_do_mes_2022_11.rdata;262;263;AeroportoDestino
vra_do_mes_2022_11.rdata;262;263;PartidaPrevista
vra_do_mes_2022_11.rdata;262;263;PartidaReal
vra_do_mes_2022_11.rdata;262;263;ChegadaPrevista
vra_do_mes_2022_11.rdata;262;263;ChegadaReal
vra_do_mes_2022_11.rdata;262;263;Situacao
vra_do_mes_2022_11.rdata;262;263;Justificativa
vra_do_mes_2022_12.rdata;268;265;Sigla
vra_do_mes_2022_12.rdata;268;265;Voo
vra_do_mes_2022_12.rdata;268;265;DI
vra_do_mes_2022_12.rdata;268;265;TipoLinha
vra_do_mes_2022_12.rdata;268;265;AeroportoOrigem
vra_do_mes_2022_12.rdata;268;265;AeroportoDestino
vra_do_mes_2022_12.rdata;268;265;PartidaPrevista
vra_do_mes_2022_12.rdata;268;265;PartidaReal
vra_do_mes_2022_12.rdata;268;265;ChegadaPrevista
vra_do_mes_2022_12.rdata;268;265;ChegadaReal
vra_do_mes_2022_12.rdata;268;265;Situacao
vra_do_mes_2022_12.rdata;268;265;Justificativa
vra_do_mes_2023_01.rdata;256;254;Sigla
vra_do_mes_2023_01.rdata;256;254;Voo
vra_do_mes_2023_01.rdata;256;254;DI
vra_do_mes_2023_01.rdata;256;254;TipoLinha
vra_do_mes_2023_01.rdata;256;254;AeroportoOrigem
vra_do_mes_2023_01.rdata;256;254;AeroportoDestino
vra_do_mes_2023_01.rdata;256;254;PartidaPrevista
vra_do_mes_2023_01.rdata;256;254;PartidaReal
vra_do_mes_2023_01.rdata;256;254;ChegadaPrevista
vra_do_mes_2023_01.rdata;256;254;ChegadaReal
vra_do_mes_2023_01.rdata;256;254;Situacao
vra_do_mes_2023_01.rdata;256;254;Justificativa
vra_do_mes_2023_02.rdata;256;250;Sigla
vra_do_mes_2023_02.rdata;256;250;Voo
vra_do_mes_2023_02.rdata;256;250;DI
vra_do_mes_2023_02.rdata;256;250;TipoLinha
vra_do_mes_2023_02.rdata;256;250;AeroportoOrigem
vra_do_mes_2023_02.rdata;256;250;AeroportoDestino
vra_do_mes_2023_02.rdata;256;250;PartidaPrevista
vra_do_mes_2023_02.rdata;256;250;PartidaReal
vra_do_mes_2023_02.rdata;256;250;ChegadaPrevista
vra_do_mes_2023_02.rdata;256;250;ChegadaReal
vra_do_mes_2023_02.rdata;256;250;Situacao
vra_do_mes_2023_02.rdata;256;250;Justificativa
vra_do_mes_2023_03.rdata;274;263;Sigla
vra_do_mes_2023_03.rdata;274;263;Voo
vra_do_mes_2023_03.rdata;274;263;DI
vra_do_mes_2023_03.rdata;274;263;TipoLinha
vra_do_mes_2023_03.rdata;274;263;AeroportoOrigem
vra_do_mes_2023_03.rdata;274;263;AeroportoDestino
vra_do_mes_2023_03.rdata;274;263;PartidaPrevista
vra_do_mes_2023_03.rdata;274;263;PartidaReal
vra_do_mes_2023_03.rdata;274;263;ChegadaPrevista
vra_do_mes_2023_03.rdata;274;263;ChegadaReal
vra_do_mes_2023_03.rdata;274;263;Situacao
vra_do_mes_2023_03.rdata;274;263;Justificativa
vra_do_mes_2023_04.rdata;267;266;Sigla
vra_do_mes_2023_04.rdata;267;266;Voo
vra_do_mes_2023_04.rdata;267;266;DI
vra_do_mes_2023_04.rdata;267;266;TipoLinha
vra_do_mes_2023_04.rdata;267;266;AeroportoOrigem
vra_do_mes_2023_04.rdata;267;266;AeroportoDestino
vra_do_mes_2023_04.rdata;267;266;PartidaPrevista
vra_do_mes_2023_04.rdata;267;266;PartidaReal
vra_do_mes_2023_04.rdata;267;266;ChegadaPrevista
vra_do_mes_2023_04.rdata;267;266;ChegadaReal
vra_do_mes_2023_04.rdata;267;266;Situacao
vra_do_mes_2023_04.rdata;267;266;Justificativa
vra_do_mes_2023_05.rdata;272;263;Sigla
vra_do_mes_2023_05.rdata;272;263;Voo
vra_do_mes_2023_05.rdata;272;263;DI
vra_do_mes_2023_05.rdata;272;263;TipoLinha
vra_do_mes_2023_05.rdata;272;263;AeroportoOrigem
vra_do_mes_2023_05.rdata;272;263;AeroportoDestino
vra_do_mes_2023_05.rdata;272;263;PartidaPrevista
vra_do_mes_2023_05.rdata;272;263;PartidaReal
vra_do_mes_2023_05.rdata;272;263;ChegadaPrevista
vra_do_mes_2023_05.rdata;272;263;ChegadaReal
vra_do_mes_2023_05.rdata;272;263;Situacao
vra_do_mes_2023_05.rdata;272;263;Justificativa
vra_do_mes_2023_06.rdata;256;253;Sigla
vra_do_mes_2023_06.rdata;256;253;Voo
vra_do_mes_2023_06.rdata;256;253;DI
vra_do_mes_2023_06.rdata;256;253;TipoLinha
vra_do_mes_2023_06.rdata;256;253;AeroportoOrigem
vra_do_mes_2023_06.rdata;256;253;AeroportoDestino
vra_do_mes_2023_06.rdata;256;253;PartidaPrevista
vra_do_mes_2023_06.rdata;256;253;PartidaReal
vra_do_mes_2023_06.rdata;256;253;ChegadaPrevista
vra_do_mes_2023_06.rdata;256;253;ChegadaReal
vra_do_mes_2023_06.rdata;256;253;Situacao
vra_do_mes_2023_06.rdata;256;253;Justificativa
vra_do_mes_2023_07.rdata;267;261;Sigla
vra_do_mes_2023_07.rdata;267;261;Voo
vra_do_mes_2023_07.rdata;267;261;DI
vra_do_mes_2023_07.rdata;267;261;TipoLinha
vra_do_mes_2023_07.rdata;267;261;AeroportoOrigem
vra_do_mes_2023_07.rdata;267;261;AeroportoDestino
vra_do_mes_2023_07.rdata;267;261;PartidaPrevista
vra_do_mes_2023_07.rdata;267;261;PartidaReal
vra_do_mes_2023_07.rdata;267;261;ChegadaPrevista
vra_do_mes_2023_07.rdata;267;261;ChegadaReal
vra_do_mes_2023_07.rdata;267;261;Situacao
vra_do_mes_2023_07.rdata;267;261;Justificativa
vra_do_mes_2023_08.rdata;273;269;Sigla
vra_do_mes_2023_08.rdata;273;269;Voo
vra_do_mes_2023_08.rdata;273;269;DI
vra_do_mes_2023_08.rdata;273;269;TipoLinha
vra_do_mes_2023_08.rdata;273;269;AeroportoOrigem
vra_do_mes_2023_08.rdata;273;269;AeroportoDestino
vra_do_mes_2023_08.rdata;273;269;PartidaPrevista
vra_do_mes_2023_08.rdata;273;269;PartidaReal
vra_do_mes_2023_08.rdata;273;269;ChegadaPrevista
vra_do_mes_2023_08.rdata;273;269;ChegadaReal
vra_do_mes_2023_08.rdata;273;269;Situacao
vra_do_mes_2023_08.rdata;273;269;Justificativa
vra_do_mes_2023_09.rdata;274;274;Sigla
vra_do_mes_2023_09.rdata;274;274;Voo
vra_do_mes_2023_09.rdata;274;274;DI
vra_do_mes_2023_09.rdata;274;274;TipoLinha
vra_do_mes_2023_09.rdata;274;274;AeroportoOrigem
vra_do_mes_2023_09.rdata;274;274;AeroportoDestino
vra_do_mes_2023_09.rdata;274;274;PartidaPrevista
vra_do_mes_2023_09.rdata;274;274;PartidaReal
vra_do_mes_2023_09.rdata;274;274;ChegadaPrevista
vra_do_mes_2023_09.rdata;274;274;ChegadaReal
vra_do_mes_2023_09.rdata;274;274;Situacao
vra_do_mes_2023_09.rdata;274;274;Justificativa
vra_do_mes_2023_10.rdata;278;275;Sigla
vra_do_mes_2023_10.rdata;278;275;Voo
vra_do_mes_2023_10.rdata;278;275;DI
vra_do_mes_2023_10.rdata;278;275;TipoLinha
vra_do_mes_2023_10.rdata;278;275;AeroportoOrigem
vra_do_mes_2023_10.rdata;278;275;AeroportoDestino
vra_do_mes_2023_10.rdata;278;275;PartidaPrevista
vra_do_mes_2023_10.rdata;278;275;PartidaReal
vra_do_mes_2023_10.rdata;278;275;ChegadaPrevista
vra_do_mes_2023_10.rdata;278;275;ChegadaReal
vra_do_mes_2023_10.rdata;278;275;Situacao
vra_do_mes_2023_10.rdata;278;275;Justificativa
